,symbol,underlying_last,expire_date,expiry_type,dte,strike,strike_distance,strike_distance_pct,c_delta,c_gamma,c_vega,c_theta,c_rho,c_iv,c_volume,c_last,c_size,c_bid,c_ask,p_delta,p_gamma,p_vega,p_theta,p_rho,p_iv,p_volume,p_last,p_size,p_bid,p_ask
2023-10-03,SPX,4304.96,2023-10-06,Weekly,2.6,4380.0,75.04,0.017,0.44629,0.00015,69.59495,-2.83759,0.0,0.77788,155.0,2150.46,8 x 8,1982.52,2332.63,-0.55371,0.00015,69.59495,-2.95451,-5.96687,0.8342,171.0,2112.95,9 x 16,1967.42,2269.24
2023-10-03,SPX,4304.96,2023-10-06,Weekly,2.6,4390.0,85.04,0.02,0.4392,0.00012,69.59495,-3.42157,0.0,0.93797,156.0,2150.79,10 x 11,1981.53,2334.51,-0.5608,0.00012,69.59495,-3.53875,-6.77002,1.01029,166.0,2123.02,3 x 19,1978.1,2278.55
2023-10-03,SPX,4304.96,2023-10-06,Weekly,2.6,4400.0,95.04,0.022,0.43214,0.0001,69.59495,-4.0785,0.0,1.11805,150.0,2151.25,10 x 12,1980.67,2336.53,-0.56786,0.0001,69.59495,-4.19595,-7.574,1.20839,147.0,2133.22,9 x 8,1988.92,2288.0
2023-10-03,SPX,4304.96,2023-10-21,Monthly,17.6,4100.0,-204.96,-0.048,0.55648,1e-05,180.67217,-6.2375,34.18334,4.43902,29.0,2201.43,6 x 4,2003.68,2418.69,-0.44352,1e-05,180.67217,-6.3317,-0.0,4.85909,34.0,1334.69,8 x 6,1202.44,1481.49
2023-10-03,SPX,4304.96,2023-10-21,Monthly,17.6,4125.0,-179.96,-0.042,0.54964,1e-05,180.67217,-4.88535,30.2263,3.47674,25.0,2194.46,5 x 5,1996.1,2412.54,-0.45036,1e-05,180.67217,-4.98012,-0.0,3.80058,30.0,1348.68,3 x 15,1215.79,1496.1
2023-10-03,SPX,4304.96,2023-10-21,Monthly,17.6,4150.0,-154.96,-0.036,0.54278,1e-05,180.67217,-3.70884,26.20723,2.63945,27.0,2187.76,3 x 16,1988.76,2406.67,-0.45722,1e-05,180.67217,-3.80418,-0.0,2.87957,38.0,1362.95,4 x 5,1229.41,1510.99
2023-10-03,SPX,4304.96,2023-10-21,Monthly,17.6,4175.0,-129.96,-0.03,0.5359,2e-05,180.67217,-2.70797,22.12752,1.92717,37.0,2181.34,4 x 2,1981.69,2401.11,-0.4641,2e-05,180.67217,-2.80389,-0.0,2.09606,33.0,1377.49,7 x 4,1243.3,1526.16
2023-10-03,SPX,4304.96,2023-10-21,Monthly,17.6,4200.0,-104.96,-0.024,0.52901,3e-05,180.67217,-1.88275,17.98858,1.33989,34.0,2175.19,6 x 19,1974.87,2395.84,-0.47099,3e-05,180.67217,-1.97924,-0.0,1.45005,38.0,1392.31,9 x 13,1257.46,1541.62
2023-10-03,SPX,4304.96,2023-10-21,Monthly,17.6,4225.0,-79.96,-0.019,0.52211,5e-05,180.67217,-1.23317,13.79188,0.87761,38.0,2169.33,6 x 12,1968.31,2390.88,-0.47789,5e-05,180.67217,-1.33024,-0.0,0.94154,32.0,1407.41,5 x 16,1271.89,1557.37
2023-10-03,SPX,4304.96,2023-10-21,Monthly,17.6,4250.0,-54.96,-0.013,0.5152,8e-05,180.67217,-0.75924,9.53895,0.54032,32.0,2163.74,6 x 7,1962.01,2386.22,-0.4848,8e-05,180.67217,-0.85688,-0.0,0.57053,27.0,1422.79,9 x 20,1286.59,1573.41
2023-10-03,SPX,4304.96,2023-10-21,Monthly,17.6,4275.0,-29.96,-0.007,0.50829,0.00013,180.67217,-0.46095,5.23136,0.32804,36.0,2158.45,2 x 18,1955.98,2381.87,-0.49171,0.00013,180.67217,-0.55917,-0.0,0.33701,29.0,1438.46,7 x 14,1301.57,1589.74
2023-10-03,SPX,4304.96,2023-10-21,Monthly,17.6,4300.0,-4.96,-0.001,0.50137,0.00017,180.67217,-0.3383,0.87071,0.24076,28.0,2153.44,4 x 19,1950.22,2377.83,-0.49863,0.00017,180.67217,-0.43709,-0.0,0.241,35.0,1454.41,6 x 15,1316.83,1606.36
2023-10-03,SPX,4304.96,2023-10-21,Monthly,17.6,4325.0,20.04,0.005,0.49445,0.00015,180.67217,-0.3913,0.0,0.27847,37.0,2148.72,8 x 11,1944.73,2374.1,-0.50555,0.00015,180.67217,-0.49067,-3.54133,0.28249,37.0,1470.66,6 x 20,1332.38,1623.29
2023-10-03,SPX,4304.96,2023-10-21,Monthly,17.6,4350.0,45.04,0.01,0.48754,0.0001,180.67217,-0.61994,0.0,0.44119,37.0,2144.29,3 x 3,1939.51,2370.69,-0.51246,0.0001,180.67217,-0.71988,-8.00308,0.46148,29.0,1487.19,4 x 12,1348.2,1640.51
2023-10-03,SPX,4304.96,2023-10-21,Monthly,17.6,4375.0,70.04,0.016,0.48063,6e-05,180.67217,-1.02423,0.0,0.72891,30.0,2140.15,8 x 3,1934.56,2367.6,-0.51937,6e-05,180.67217,-1.12474,-12.51279,0.77797,30.0,1504.02,8 x 6,1364.32,1658.04
2023-10-03,SPX,4304.96,2023-10-21,Monthly,17.6,4400.0,95.04,0.022,0.47372,4e-05,180.67217,-1.60416,0.0,1.14163,27.0,2136.31,6 x 11,1929.88,2364.83,-0.52628,4e-05,180.67217,-1.70525,-17.06871,1.23196,28.0,1521.15,3 x 10,1380.71,1675.86
2023-10-03,SPX,4304.96,2023-10-21,Monthly,17.6,4425.0,120.04,0.028,0.46683,3e-05,180.67217,-2.35973,0.0,1.67934,30.0,2132.77,4 x 19,1925.48,2362.37,-0.53317,3e-05,180.67217,-2.4614,-21.66903,1.82345,33.0,1538.57,8 x 19,1397.4,1694.0
2023-10-03,SPX,4304.96,2023-10-21,Monthly,17.6,4450.0,145.04,0.034,0.45995,2e-05,180.67217,-3.29095,0.0,2.34206,28.0,2129.52,8 x 12,1921.35,2360.24,-0.54005,2e-05,180.67217,-3.39319,-26.31193,2.55244,25.0,1556.28,5 x 10,1414.37,1712.43
2023-10-03,SPX,4304.96,2023-10-21,Monthly,17.6,4475.0,170.04,0.039,0.45308,1e-05,180.67217,-4.39781,0.0,3.12978,27.0,2126.57,9 x 9,1917.5,2358.43,-0.54692,1e-05,180.67217,-4.50063,-30.99555,3.41893,31.0,1574.29,8 x 4,1431.64,1731.17
2023-10-03,SPX,4304.96,2023-10-21,Monthly,17.6,4500.0,195.04,0.045,0.44623,1e-05,180.67217,-5.68032,0.0,4.0425,35.0,2123.91,3 x 9,1913.92,2356.94,-0.55377,1e-05,180.67217,-5.78371,-35.71803,4.42291,27.0,1592.6,8 x 16,1449.19,1750.21
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4200.0,-104.49,-0.024,0.57453,7e-05,69.5781,-4.76592,7.93766,1.30647,144.0,2168.07,4 x 20,2022.67,2323.92,-0.42547,7e-05,69.5781,-4.87803,-0.0,1.41564,156.0,1955.68,7 x 14,1799.5,2125.41
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4210.0,-94.49,-0.022,0.56749,9e-05,69.5781,-4.04008,7.20484,1.1075,172.0,2165.92,4 x 13,2019.34,2323.14,-0.43251,9e-05,69.5781,-4.15246,-0.0,1.19677,162.0,1963.27,8 x 20,1807.65,2132.28
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4220.0,-84.49,-0.02,0.56042,0.00011,69.5781,-3.3872,6.46552,0.92852,157.0,2163.9,9 x 9,2016.12,2322.5,-0.43958,0.00011,69.5781,-3.49984,-0.0,0.9999,155.0,1970.99,9 x 14,1815.95,2139.27
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4230.0,-74.49,-0.017,0.55332,0.00013,69.5781,-2.80727,5.71997,0.76955,172.0,2162.01,7 x 13,2013.03,2322.01,-0.44668,0.00013,69.5781,-2.92018,-0.0,0.82503,129.0,1978.85,9 x 1,1824.38,2146.4
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4240.0,-64.49,-0.015,0.54621,0.00016,69.5781,-2.30031,4.96849,0.63058,177.0,2160.26,5 x 10,2010.07,2321.66,-0.45379,0.00016,69.5781,-2.41349,-0.0,0.67216,175.0,1986.84,1 x 1,1832.94,2153.65
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4250.0,-54.49,-0.013,0.53908,0.0002,69.5781,-1.8663,4.21135,0.5116,135.0,2158.64,5 x 16,2007.23,2321.47,-0.46092,0.0002,69.5781,-1.97975,-0.0,0.54129,134.0,1994.96,9 x 5,1841.65,2161.03
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4260.0,-44.49,-0.01,0.53193,0.00025,69.5781,-1.50526,3.44887,0.41263,169.0,2157.16,1 x 16,2004.52,2321.42,-0.46807,0.00025,69.5781,-1.61897,-0.0,0.43242,171.0,2003.22,6 x 19,1850.5,2168.55
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4270.0,-34.49,-0.008,0.52476,0.00031,69.5781,-1.21717,2.68134,0.33366,178.0,2155.81,10 x 7,2001.94,2321.51,-0.47524,0.00031,69.5781,-1.33115,-0.0,0.34555,161.0,2011.62,8 x 18,1859.49,2176.2
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4280.0,-24.49,-0.006,0.51759,0.00038,69.5781,-1.00204,1.90907,0.27469,153.0,2154.61,9 x 6,1999.49,2321.76,-0.48241,0.00038,69.5781,-1.11629,-0.0,0.28068,157.0,2020.16,10 x 10,1868.62,2183.99
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4290.0,-14.49,-0.003,0.51041,0.00045,69.5781,-0.85987,1.13237,0.23571,132.0,2153.54,4 x 10,1997.17,2322.16,-0.48959,0.00045,69.5781,-0.97438,-0.0,0.23781,181.0,2028.84,6 x 16,1877.89,2191.91
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4300.0,-4.49,-0.001,0.50322,0.0005,69.5781,-0.79065,0.35156,0.21674,183.0,2152.61,7 x 5,1994.98,2322.7,-0.49678,0.0005,69.5781,-0.90544,-0.0,0.21694,174.0,2037.65,7 x 5,1887.31,2199.97
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4310.0,5.51,0.001,0.49604,0.0005,69.5781,-0.7944,0.0,0.21777,162.0,2151.83,10 x 16,1992.92,2323.4,-0.50396,0.0005,69.5781,-0.90945,-0.43304,0.21807,140.0,2046.61,3 x 18,1896.87,2208.17
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4320.0,15.51,0.004,0.48885,0.00046,69.5781,-0.87111,0.0,0.23879,177.0,2151.18,8 x 5,1991.0,2324.25,-0.51115,0.00046,69.5781,-0.98642,-1.22111,0.2412,180.0,2055.7,5 x 1,1906.57,2216.51
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4330.0,25.51,0.006,0.48167,0.00039,69.5781,-1.02077,0.0,0.27982,131.0,2150.67,4 x 3,1989.21,2325.24,-0.51833,0.00039,69.5781,-1.13635,-2.01231,0.28633,144.0,2064.94,1 x 20,1916.41,2224.98
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4340.0,35.51,0.008,0.4745,0.00033,69.5781,-1.24339,0.0,0.34085,173.0,2150.31,3 x 14,1987.55,2326.39,-0.5255,0.00033,69.5781,-1.35924,-2.80632,0.35346,155.0,2074.32,5 x 7,1926.39,2233.6
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4350.0,45.51,0.011,0.46734,0.00027,69.5781,-1.53898,0.0,0.42188,182.0,2150.08,6 x 7,1986.03,2327.68,-0.53266,0.00027,69.5781,-1.65509,-3.60281,0.44259,135.0,2083.83,3 x 2,1936.52,2242.35
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4360.0,55.51,0.013,0.46019,0.00022,69.5781,-1.90752,0.0,0.5229,128.0,2149.99,7 x 10,1984.64,2329.13,-0.53981,0.00022,69.5781,-2.0239,-4.40145,0.55372,136.0,2093.49,9 x 12,1946.79,2251.25
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4370.0,65.51,0.015,0.45306,0.00018,69.5781,-2.34902,0.0,0.64393,151.0,2150.05,3 x 18,1983.38,2330.72,-0.54694,0.00018,69.5781,-2.46567,-5.20191,0.68685,129.0,2103.29,7 x 19,1957.2,2260.29
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4380.0,75.51,0.018,0.44595,0.00015,69.5781,-2.86347,0.0,0.78496,168.0,2150.24,7 x 11,1982.26,2332.46,-0.55405,0.00015,69.5781,-2.98039,-6.00384,0.84198,136.0,2113.23,4 x 16,1967.74,2269.46
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4390.0,85.51,0.02,0.43886,0.00012,69.5781,-3.45089,0.0,0.94598,160.0,2150.58,10 x 1,1981.27,2334.35,-0.56114,0.00012,69.5781,-3.56807,-6.80693,1.01911,140.0,2123.3,6 x 20,1978.43,2278.78
2023-10-03,SPX,4304.49,2023-10-06,Weekly,2.6,4400.0,95.51,0.022,0.43179,0.0001,69.5781,-4.11126,0.0,1.12701,147.0,2151.05,4 x 16,1980.42,2336.38,-0.56821,0.0001,69.5781,-4.22872,-7.61084,1.21824,166.0,2133.52,3 x 4,1989.26,2288.23
2023-10-03,SPX,4304.49,2023-10-21,Monthly,17.6,4100.0,-204.49,-0.048,0.55636,1e-05,180.64888,-6.2099,34.10885,4.41977,35.0,2201.06,4 x 5,2003.33,2418.31,-0.44364,1e-05,180.64888,-6.30409,-0.0,4.83792,27.0,1334.81,3 x 11,1202.56,1481.61
2023-10-03,SPX,4304.49,2023-10-21,Monthly,17.6,4125.0,-179.49,-0.042,0.54952,1e-05,180.64888,-4.86117,30.15073,3.45984,31.0,2194.1,1 x 6,1995.75,2412.16,-0.45048,1e-05,180.64888,-4.95594,-0.0,3.78199,36.0,1348.81,6 x 4,1215.93,1496.23
2023-10-03,SPX,4304.49,2023-10-21,Monthly,17.6,4150.0,-154.49,-0.036,0.54265,1e-05,180.64888,-3.68806,26.13062,2.62491,30.0,2187.4,9 x 2,1988.42,2406.3,-0.45735,1e-05,180.64888,-3.78341,-0.0,2.86357,28.0,1363.09,2 x 15,1229.55,1511.12
2023-10-03,SPX,4304.49,2023-10-21,Monthly,17.6,4175.0,-129.49,-0.03,0.53578,2e-05,180.64888,-2.69059,22.04987,1.91497,30.0,2180.99,4 x 6,1981.34,2400.74,-0.46422,2e-05,180.64888,-2.78651,-0.0,2.08264,35.0,1377.63,4 x 9,1243.44,1526.3
2023-10-03,SPX,4304.49,2023-10-21,Monthly,17.6,4200.0,-104.49,-0.024,0.52889,3e-05,180.64888,-1.86874,17.90991,1.33004,31.0,2174.84,5 x 17,1974.53,2395.48,-0.47111,3e-05,180.64888,-1.96524,-0.0,1.43922,33.0,1392.46,4 x 8,1257.61,1541.76
2023-10-03,SPX,4304.49,2023-10-21,Monthly,17.6,4225.0,-79.49,-0.018,0.52199,5e-05,180.64888,-1.22253,13.71222,0.87011,28.0,2168.98,7 x 15,1967.98,2390.52,-0.47801,5e-05,180.64888,-1.3196,-0.0,0.93329,33.0,1407.56,7 x 5,1272.04,1557.52
2023-10-03,SPX,4304.49,2023-10-21,Monthly,17.6,4250.0,-54.49,-0.013,0.51508,8e-05,180.64888,-0.75194,9.45832,0.53518,28.0,2163.41,1 x 18,1961.69,2385.87,-0.48492,8e-05,180.64888,-0.84958,-0.0,0.56487,32.0,1422.95,8 x 12,1286.75,1573.56
2023-10-03,SPX,4304.49,2023-10-21,Monthly,17.6,4275.0,-29.49,-0.007,0.50816,0.00013,180.64888,-0.45698,5.14977,0.32525,31.0,2158.11,9 x 5,1955.66,2381.53,-0.49184,0.00013,180.64888,-0.5552,-0.0,0.33394,34.0,1438.62,1 x 19,1301.74,1589.9
2023-10-03,SPX,4304.49,2023-10-21,Monthly,17.6,4300.0,-4.49,-0.001,0.50124,0.00017,180.64888,-0.33765,0.78821,0.24031,39.0,2153.11,1 x 2,1949.9,2377.49,-0.49876,0.00017,180.64888,-0.43644,-0.0,0.24051,31.0,1454.58,7 x 5,1317.0,1606.53
2023-10-03,SPX,4304.49,2023-10-21,Monthly,17.6,4325.0,20.51,0.005,0.49432,0.00015,180.64888,-0.39394,0.0,0.28038,29.0,2148.4,4 x 8,1944.42,2373.78,-0.50568,0.00015,180.64888,-0.49331,-3.62473,0.28459,39.0,1470.83,1 x 9,1332.55,1623.46
2023-10-03,SPX,4304.49,2023-10-21,Monthly,17.6,4350.0,45.51,0.011,0.48741,9e-05,180.64888,-0.62587,0.0,0.44545,28.0,2143.97,4 x 18,1939.2,2370.37,-0.51259,9e-05,180.64888,-0.72581,-8.08735,0.46616,35.0,1487.37,3 x 9,1348.38,1640.69
2023-10-03,SPX,4304.49,2023-10-21,Monthly,17.6,4375.0,70.51,0.016,0.48049,6e-05,180.64888,-1.03342,0.0,0.73552,27.0,2139.84,7 x 14,1934.25,2367.29,-0.51951,6e-05,180.64888,-1.13394,-12.5979,0.78524,33.0,1504.21,1 x 7,1364.5,1658.22
2023-10-03,SPX,4304.49,2023-10-21,Monthly,17.6,4400.0,95.51,0.022,0.47359,4e-05,180.64888,-1.6166,0.0,1.15058,34.0,2136.01,5 x 13,1929.58,2364.52,-0.52641,4e-05,180.64888,-1.71769,-17.15463,1.24181,33.0,1521.34,8 x 20,1380.91,1676.05
2023-10-03,SPX,4304.49,2023-10-21,Monthly,17.6,4425.0,120.51,0.028,0.46669,3e-05,180.64888,-2.37541,0.0,1.69065,34.0,2132.47,3 x 10,1925.19,2362.07,-0.53331,3e-05,180.64888,-2.47708,-21.75573,1.83589,34.0,1538.76,3 x 20,1397.6,1694.19
2023-10-03,SPX,4304.49,2023-10-21,Monthly,17.6,4450.0,145.51,0.034,0.45981,2e-05,180.64888,-3.30985,0.0,2.35572,34.0,2129.23,7 x 10,1921.07,2359.94,-0.54019,2e-05,180.64888,-3.41209,-26.39937,2.56746,26.0,1556.49,4 x 20,1414.58,1712.63
2023-10-03,SPX,4304.49,2023-10-21,Monthly,17.6,4475.0,170.51,0.04,0.45294,1e-05,180.64888,-4.41991,0.0,3.14579,26.0,2126.28,10 x 2,1917.22,2358.14,-0.54706,1e-05,180.64888,-4.52273,-31.08371,3.43654,35.0,1574.5,1 x 19,1431.85,1731.38
2023-10-03,SPX,4304.49,2023-10-21,Monthly,17.6,4500.0,195.51,0.045,0.4461,1e-05,180.64888,-5.70561,0.0,4.06085,27.0,2123.63,9 x 8,1913.65,2356.65,-0.5539,1e-05,180.64888,-5.809,-35.80687,4.44311,26.0,1592.82,7 x 9,1449.4,1750.43
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4200.0,-99.03,-0.023,0.57079,8e-05,69.48073,-4.35614,7.53757,1.19549,122.0,2164.16,2 x 8,2018.32,2320.54,-0.42921,8e-05,69.48073,-4.46826,-0.0,1.29357,138.0,1957.25,9 x 14,1801.57,2126.39
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4210.0,-89.03,-0.021,0.56372,0.0001,69.48073,-3.67086,6.80135,1.00743,129.0,2162.08,2 x 18,2015.05,2319.84,-0.43628,0.0001,69.48073,-3.78324,-0.0,1.0867,146.0,1964.91,4 x 12,1809.8,2133.32
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4220.0,-79.03,-0.018,0.55663,0.00012,69.48073,-3.05846,6.05876,0.83936,178.0,2160.13,9 x 6,2011.91,2319.28,-0.44337,0.00012,69.48073,-3.1711,-0.0,0.90182,173.0,1972.71,2 x 20,1818.16,2140.39
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4230.0,-69.03,-0.016,0.54952,0.00015,69.48073,-2.51893,5.3101,0.69129,172.0,2158.31,4 x 6,2008.88,2318.86,-0.45048,0.00015,69.48073,-2.63184,-0.0,0.73895,167.0,1980.63,10 x 6,1826.67,2147.58
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4240.0,-59.03,-0.014,0.54238,0.00018,69.48073,-2.05228,4.55564,0.56322,173.0,2156.63,10 x 6,2005.99,2318.59,-0.45762,0.00018,69.48073,-2.16546,-0.0,0.59807,176.0,1988.7,2 x 10,1835.31,2154.9
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4250.0,-49.03,-0.011,0.53523,0.00023,69.48073,-1.6585,3.79569,0.45516,153.0,2155.09,6 x 17,2003.22,2318.48,-0.46477,0.00023,69.48073,-1.77195,-0.0,0.4792,177.0,1996.89,2 x 13,1844.09,2162.36
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4260.0,-39.03,-0.009,0.52806,0.00028,69.48073,-1.3376,3.03054,0.36709,130.0,2153.68,7 x 17,2000.58,2318.51,-0.47194,0.00028,69.48073,-1.45131,-0.0,0.38233,146.0,2005.23,5 x 10,1853.02,2169.94
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4270.0,-29.03,-0.007,0.52088,0.00035,69.48073,-1.08957,2.2605,0.29902,151.0,2152.41,6 x 15,1998.07,2318.68,-0.47912,0.00035,69.48073,-1.20356,-0.0,0.30745,159.0,2013.7,6 x 8,1862.08,2177.67
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4280.0,-19.03,-0.004,0.51369,0.00042,69.48073,-0.91443,1.48589,0.25095,173.0,2151.28,3 x 5,1995.68,2319.01,-0.48631,0.00042,69.48073,-1.02867,-0.0,0.25458,149.0,2022.32,3 x 20,1871.29,2185.53
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4290.0,-9.03,-0.002,0.5065,0.00048,69.48073,-0.81215,0.70702,0.22289,148.0,2150.29,9 x 8,1993.43,2319.49,-0.4935,0.00048,69.48073,-0.92667,-0.0,0.2237,133.0,2031.07,3 x 3,1880.64,2193.53
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4300.0,0.97,0.0,0.4993,0.0005,69.48073,-0.78276,0.0,0.21482,165.0,2149.44,7 x 12,1991.32,2320.12,-0.5007,0.0005,69.48073,-0.89754,-0.0758,0.21483,165.0,2039.96,1 x 8,1890.13,2201.66
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4310.0,10.97,0.003,0.49211,0.00048,69.48073,-0.82624,0.0,0.22675,183.0,2148.73,5 x 16,1989.33,2320.9,-0.50789,0.00048,69.48073,-0.94129,-0.86223,0.22795,137.0,2048.99,7 x 2,1899.77,2209.94
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4320.0,20.97,0.005,0.48492,0.00043,69.48073,-0.94259,0.0,0.25868,128.0,2148.16,6 x 11,1987.48,2321.83,-0.51508,0.00043,69.48073,-1.05791,-1.65195,0.26308,125.0,2058.17,8 x 16,1909.55,2218.35
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4330.0,30.97,0.007,0.47773,0.00036,69.48073,-1.13182,0.0,0.31062,147.0,2147.73,3 x 6,1985.76,2322.91,-0.52227,0.00036,69.48073,-1.24741,-2.44464,0.32021,128.0,2067.48,2 x 11,1919.47,2226.9
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4340.0,40.97,0.01,0.47055,0.00029,69.48073,-1.39393,0.0,0.38255,122.0,2147.44,5 x 7,1984.18,2324.14,-0.52945,0.00029,69.48073,-1.50978,-3.23995,0.39933,157.0,2076.93,2 x 20,1929.53,2235.59
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4350.0,50.97,0.012,0.46339,0.00024,69.48073,-1.72891,0.0,0.47448,149.0,2147.29,6 x 9,1982.73,2325.51,-0.53661,0.00024,69.48073,-1.84503,-4.03757,0.50046,147.0,2086.53,10 x 19,1939.74,2244.43
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4360.0,60.97,0.014,0.45624,0.00019,69.48073,-2.13677,0.0,0.58641,147.0,2147.28,5 x 9,1981.41,2327.04,-0.54376,0.00019,69.48073,-2.25316,-4.83715,0.62358,175.0,2096.26,2 x 10,1950.08,2253.4
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4370.0,70.97,0.017,0.44911,0.00016,69.48073,-2.61751,0.0,0.71835,138.0,2147.42,7 x 12,1980.23,2328.71,-0.55089,0.00016,69.48073,-2.73416,-5.63836,0.76871,159.0,2106.14,3 x 4,1960.57,2262.51
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4380.0,80.97,0.019,0.442,0.00013,69.48073,-3.17112,0.0,0.87028,165.0,2147.69,8 x 17,1979.19,2330.54,-0.558,0.00013,69.48073,-3.28804,-6.44087,0.93583,181.0,2116.15,5 x 12,1971.2,2271.77
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4390.0,90.97,0.021,0.43491,0.00011,69.48073,-3.79761,0.0,1.04221,148.0,2148.1,3 x 13,1978.27,2332.5,-0.56509,0.00011,69.48073,-3.91479,-7.24435,1.12496,167.0,2126.31,8 x 8,1981.96,2281.16
2023-10-03,SPX,4299.03,2023-10-06,Weekly,2.6,4400.0,100.97,0.023,0.42785,0.0001,69.48073,-4.49697,0.0,1.23414,119.0,2148.65,10 x 2,1977.49,2334.62,-0.57215,0.0001,69.48073,-4.61442,-8.04846,1.33608,135.0,2136.6,9 x 15,1992.87,2290.69
2023-10-03,SPX,4299.03,2023-10-21,Monthly,17.6,4100.0,-199.03,-0.046,0.55494,1e-05,180.41649,-5.89339,33.2481,4.19974,31.0,2196.8,2 x 5,1999.2,2413.94,-0.44506,1e-05,180.41649,-5.98759,-0.0,4.59589,33.0,1336.03,5 x 1,1203.82,1482.77
2023-10-03,SPX,4299.03,2023-10-21,Monthly,17.6,4125.0,-174.03,-0.04,0.54808,1e-05,180.41649,-4.5846,29.27699,3.26708,29.0,2189.9,6 x 17,1991.67,2407.85,-0.45192,1e-05,180.41649,-4.67938,-0.0,3.56995,27.0,1350.09,2 x 6,1217.23,1497.45
2023-10-03,SPX,4299.03,2023-10-21,Monthly,17.6,4150.0,-149.03,-0.035,0.54121,2e-05,180.41649,-3.45122,25.24408,2.45941,35.0,2183.26,10 x 6,1984.39,2402.06,-0.45879,2e-05,180.41649,-3.54657,-0.0,2.68152,37.0,1364.42,5 x 15,1230.92,1512.4
2023-10-03,SPX,4299.03,2023-10-21,Monthly,17.6,4175.0,-124.03,-0.029,0.53432,2e-05,180.41649,-2.49325,21.15076,1.77674,35.0,2176.9,4 x 1,1977.37,2396.56,-0.46568,2e-05,180.41649,-2.58917,-0.0,1.93058,28.0,1379.02,7 x 10,1244.87,1527.64
2023-10-03,SPX,4299.03,2023-10-21,Monthly,17.6,4200.0,-99.03,-0.023,0.52742,3e-05,180.41649,-1.71069,16.99847,1.21907,26.0,2170.82,5 x 18,1970.61,2391.36,-0.47258,3e-05,180.41649,-1.80718,-0.0,1.31715,27.0,1393.91,5 x 8,1259.09,1543.16
2023-10-03,SPX,4299.03,2023-10-21,Monthly,17.6,4225.0,-74.03,-0.017,0.52051,5e-05,180.41649,-1.10353,12.78869,0.7864,29.0,2165.02,10 x 18,1964.12,2386.47,-0.47949,5e-05,180.41649,-1.20061,-0.0,0.84121,33.0,1409.07,10 x 6,1273.58,1558.98
2023-10-03,SPX,4299.03,2023-10-21,Monthly,17.6,4250.0,-49.03,-0.011,0.51359,9e-05,180.41649,-0.67179,8.52296,0.47873,36.0,2159.5,4 x 15,1957.88,2381.88,-0.48641,9e-05,180.41649,-0.76944,-0.0,0.50277,37.0,1424.52,8 x 2,1288.35,1575.09
2023-10-03,SPX,4299.03,2023-10-21,Monthly,17.6,4275.0,-24.03,-0.006,0.50666,0.00014,180.41649,-0.41546,4.20287,0.29606,29.0,2154.27,9 x 13,1951.92,2377.61,-0.49334,0.00014,180.41649,-0.51368,-0.0,0.30184,36.0,1440.26,3 x 15,1303.4,1591.49
