,symbol,underlying_last,expire_date,expiry_type,dte,strike,strike_distance,strike_distance_pct,p_delta,p_gamma,p_vega,p_theta,p_rho,p_iv,p_volume,p_last,p_size,p_bid,p_ask,p_mid,p_spread
2023-10-03,SPX,4307.96,2023-10-03,Daily,0.42,4335.0,27.04,0.006,-0.54749,0.001,28.39023,-2.61738,-0.86974,0.2864,45.0,2163.08,1 x 15,2019.76,2316.57,2168.165,296.8100000000002
2023-10-03,SPX,4307.96,2023-10-03,Daily,0.42,4340.0,32.04,0.007,-0.5562,0.00092,28.39023,-2.88208,-1.03047,0.3189,52.0,2168.41,2 x 1,2026.39,2320.39,2173.39,293.9999999999998
2023-10-03,SPX,4307.96,2023-10-03,Daily,0.42,4345.0,37.04,0.009,-0.56487,0.00083,28.39023,-3.19154,-1.19094,0.3569,43.0,2173.83,7 x 6,2033.1,2324.31,2178.705,291.21000000000004
2023-10-03,SPX,4307.96,2023-10-03,Daily,0.42,4350.0,42.04,0.01,-0.57351,0.00075,28.39023,-3.54579,-1.35105,0.40039,53.0,2179.34,4 x 18,2039.9,2328.31,2184.105,288.40999999999985
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4200.0,-107.96,-0.025,-0.4328,6e-05,79.83452,-4.51313,-0.0,1.49889,34.0,1921.39,2 x 4,1766.92,2089.37,1928.145,322.4499999999998
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4210.0,-97.96,-0.023,-0.43896,7e-05,79.83452,-3.85769,-0.0,1.27238,32.0,1928.93,6 x 20,1774.85,2096.38,1935.615,321.5300000000002
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4220.0,-87.96,-0.02,-0.44514,9e-05,79.83452,-3.26594,-0.0,1.06788,38.0,1936.58,4 x 1,1782.91,2103.5,1943.205,320.5899999999999
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4230.0,-77.96,-0.018,-0.45133,0.00011,79.83452,-2.73787,-0.0,0.88538,41.0,1944.35,1 x 12,1791.08,2110.74,1950.9099999999999,319.65999999999985
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4240.0,-67.96,-0.016,-0.45754,0.00013,79.83452,-2.27349,-0.0,0.72487,41.0,1952.23,7 x 5,1799.37,2118.08,1958.725,318.71000000000004
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4250.0,-57.96,-0.013,-0.46377,0.00016,79.83452,-1.8728,-0.0,0.58637,29.0,1960.24,8 x 9,1807.79,2125.54,1966.665,317.75
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4260.0,-47.96,-0.011,-0.47,0.0002,79.83452,-1.5358,-0.0,0.46987,41.0,1968.36,9 x 9,1816.32,2133.12,1974.7199999999998,316.79999999999995
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4270.0,-37.96,-0.009,-0.47625,0.00025,79.83452,-1.26249,-0.0,0.37536,35.0,1976.6,4 x 8,1824.97,2140.82,1982.895,315.85000000000014
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4280.0,-27.96,-0.006,-0.4825,0.00031,79.83452,-1.05286,-0.0,0.30286,32.0,1984.95,7 x 2,1833.75,2148.63,1991.19,314.8800000000001
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4290.0,-17.96,-0.004,-0.48876,0.00037,79.83452,-0.90692,-0.0,0.25236,39.0,1993.43,9 x 3,1842.65,2156.56,1999.605,313.90999999999985
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4300.0,-7.96,-0.002,-0.49502,0.00042,79.83452,-0.82467,-0.0,0.22386,40.0,2002.03,4 x 13,1851.67,2164.61,2008.14,312.94000000000005
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4310.0,2.04,0.0,-0.50128,0.00043,79.83452,-0.80611,-0.18258,0.21735,42.0,2010.75,6 x 11,1860.81,2172.77,2016.79,311.96000000000004
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4320.0,12.04,0.003,-0.50754,0.00041,79.83452,-0.85124,-1.07821,0.23285,32.0,2019.59,4 x 17,1870.07,2181.06,2025.565,310.99
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4330.0,22.04,0.005,-0.5138,0.00036,79.83452,-0.96006,-1.97765,0.27035,38.0,2028.55,7 x 7,1879.46,2189.47,2034.465,310.00999999999976
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4340.0,32.04,0.007,-0.52006,0.0003,79.83452,-1.13256,-2.88061,0.32984,42.0,2037.64,5 x 13,1888.97,2198.0,2043.4850000000001,309.03
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4350.0,42.04,0.01,-0.52631,0.00025,79.83452,-1.36875,-3.78681,0.41134,33.0,2046.84,4 x 9,1898.6,2206.65,2052.625,308.0500000000002
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4360.0,52.04,0.012,-0.53255,0.0002,79.83452,-1.66863,-4.69595,0.51484,32.0,2056.17,7 x 4,1908.36,2215.42,2061.89,307.0600000000002
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4370.0,62.04,0.014,-0.53878,0.00016,79.83452,-2.0322,-5.60775,0.64033,40.0,2065.61,4 x 18,1918.24,2224.31,2071.275,306.06999999999994
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4380.0,72.04,0.017,-0.545,0.00013,79.83452,-2.45946,-6.52193,0.78783,30.0,2075.18,4 x 7,1928.24,2233.33,2080.785,305.0899999999999
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4390.0,82.04,0.019,-0.5512,0.00011,79.83452,-2.9504,-7.43818,0.95733,37.0,2084.87,4 x 20,1938.36,2242.46,2090.41,304.10000000000014
2023-10-06,SPX,4307.96,2023-10-06,Weekly,3.42,4400.0,92.04,0.021,-0.55739,9e-05,79.83452,-3.50503,-8.35623,1.14883,29.0,2094.68,4 x 7,1948.6,2251.72,2100.16,303.1199999999999
2023-10-21,SPX,4307.96,2023-10-21,Monthly,18.42,4100.0,-207.96,-0.048,-0.44402,1e-05,184.96291,-6.36616,-0.0,4.99621,8.0,1306.39,8 x 16,1175.55,1451.8,1313.675,276.25
2023-10-21,SPX,4307.96,2023-10-21,Monthly,18.42,4125.0,-182.96,-0.042,-0.4507,1e-05,184.96291,-5.02349,-0.0,3.9212,7.0,1320.16,10 x 12,1188.65,1466.22,1327.435,277.56999999999994
2023-10-21,SPX,4307.96,2023-10-21,Monthly,18.42,4150.0,-157.96,-0.037,-0.4574,1e-05,184.96291,-3.85263,-0.0,2.98369,8.0,1334.19,7 x 15,1202.01,1480.91,1341.46,278.9000000000001
2023-10-21,SPX,4307.96,2023-10-21,Monthly,18.42,4175.0,-132.96,-0.031,-0.46412,2e-05,184.96291,-2.85357,-0.0,2.18368,6.0,1348.49,9 x 4,1215.62,1495.87,1355.745,280.25
2023-10-21,SPX,4307.96,2023-10-21,Monthly,18.42,4200.0,-107.96,-0.025,-0.47085,3e-05,184.96291,-2.02633,-0.0,1.52118,7.0,1363.05,5 x 3,1229.5,1511.11,1370.3049999999998,281.6099999999999
2023-10-21,SPX,4307.96,2023-10-21,Monthly,18.42,4225.0,-82.96,-0.019,-0.47759,4e-05,184.96291,-1.37089,-0.0,0.99617,8.0,1377.89,9 x 12,1243.64,1526.63,1385.1350000000002,282.99
2023-10-21,SPX,4307.96,2023-10-21,Monthly,18.42,4250.0,-57.96,-0.013,-0.48434,7e-05,184.96291,-0.88726,-0.0,0.60866,7.0,1393.0,9 x 16,1258.04,1542.43,1400.2350000000001,284.3900000000001
2023-10-21,SPX,4307.96,2023-10-21,Monthly,18.42,4275.0,-32.96,-0.008,-0.49109,0.00012,184.96291,-0.57545,-0.0,0.35865,6.0,1408.38,10 x 3,1272.72,1558.52,1415.62,285.79999999999995
2023-10-21,SPX,4307.96,2023-10-21,Monthly,18.42,4300.0,-7.96,-0.002,-0.49785,0.00016,184.96291,-0.43544,-0.0,0.24615,9.0,1424.05,3 x 11,1287.66,1574.89,1431.275,287.23
2023-10-21,SPX,4307.96,2023-10-21,Monthly,18.42,4325.0,17.04,0.004,-0.50461,0.00015,184.96291,-0.46723,-3.05357,0.27114,8.0,1440.0,10 x 8,1302.87,1591.55,1447.21,288.68000000000006
2023-10-21,SPX,4307.96,2023-10-21,Monthly,18.42,4350.0,42.04,0.01,-0.51136,0.0001,184.96291,-0.67084,-7.57496,0.43363,6.0,1456.22,3 x 12,1318.36,1608.5,1463.4299999999998,290.1400000000001
2023-10-21,SPX,4307.96,2023-10-21,Monthly,18.42,4375.0,67.04,0.016,-0.51812,6e-05,184.96291,-1.04626,-12.14533,0.73362,7.0,1472.74,5 x 10,1334.13,1625.75,1479.94,291.6199999999999
2023-10-21,SPX,4307.96,2023-10-21,Monthly,18.42,4400.0,92.04,0.021,-0.52486,4e-05,184.96291,-1.59348,-16.76297,1.17112,7.0,1489.53,3 x 2,1350.17,1643.28,1496.725,293.1099999999999
2023-10-21,SPX,4307.96,2023-10-21,Monthly,18.42,4425.0,117.04,0.027,-0.5316,3e-05,184.96291,-2.31251,-21.42616,1.74611,7.0,1506.61,4 x 8,1366.49,1661.11,1513.8,294.6199999999999
2023-10-21,SPX,4307.96,2023-10-21,Monthly,18.42,4450.0,142.04,0.033,-0.53832,2e-05,184.96291,-3.20335,-26.13313,2.4586,6.0,1523.98,2 x 6,1383.08,1679.24,1531.1599999999999,296.1600000000001
2023-10-21,SPX,4307.96,2023-10-21,Monthly,18.42,4475.0,167.04,0.039,-0.54503,1e-05,184.96291,-4.266,-30.88207,3.30859,6.0,1541.64,6 x 2,1399.96,1697.66,1548.81,297.70000000000005
2023-10-21,SPX,4307.96,2023-10-21,Monthly,18.42,4500.0,192.04,0.045,-0.55173,1e-05,184.96291,-5.50046,-35.67118,4.29609,7.0,1559.59,9 x 3,1417.12,1716.38,1566.75,299.2600000000002
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4250.0,-59.02,-0.014,-0.39748,0.00041,28.37452,-5.08438,-0.0,0.58909,54.0,2085.42,10 x 13,1920.35,2264.68,2092.515,344.3299999999999
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4255.0,-54.02,-0.013,-0.40595,0.00046,28.37452,-4.57788,-0.0,0.52692,47.0,2089.28,1 x 20,1925.4,2267.1,2096.25,341.6999999999998
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4260.0,-49.02,-0.011,-0.41447,0.00052,28.37452,-4.1162,-0.0,0.47025,45.0,2093.22,1 x 9,1930.55,2269.59,2100.07,339.0400000000002
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4265.0,-44.02,-0.01,-0.42305,0.00059,28.37452,-3.69934,-0.0,0.41908,41.0,2097.24,1 x 20,1935.79,2272.15,2103.9700000000003,336.3600000000001
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4270.0,-39.02,-0.009,-0.43167,0.00067,28.37452,-3.3273,-0.0,0.37341,46.0,2101.34,7 x 14,1941.12,2274.78,2107.95,333.6600000000003
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4275.0,-34.02,-0.008,-0.44034,0.00075,28.37452,-3.00008,-0.0,0.33324,48.0,2105.53,5 x 5,1946.55,2277.49,2112.02,330.9399999999998
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4280.0,-29.02,-0.007,-0.44904,0.00085,28.37452,-2.71768,-0.0,0.29857,50.0,2109.8,7 x 11,1952.07,2280.27,2116.17,328.20000000000005
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4285.0,-24.02,-0.006,-0.45778,0.00094,28.37452,-2.48011,-0.0,0.2694,46.0,2114.16,6 x 6,1957.68,2283.14,2120.41,325.4599999999998
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4290.0,-19.02,-0.004,-0.46654,0.00104,28.37452,-2.28735,-0.0,0.24573,56.0,2118.6,4 x 7,1963.39,2286.08,2124.735,322.6899999999998
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4295.0,-14.02,-0.003,-0.47532,0.00113,28.37452,-2.13941,-0.0,0.22756,51.0,2123.13,2 x 5,1969.19,2289.1,2129.145,319.90999999999985
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4300.0,-9.02,-0.002,-0.48411,0.00121,28.37452,-2.03629,-0.0,0.21489,45.0,2127.75,10 x 2,1975.08,2292.21,2133.645,317.1300000000001
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4305.0,-4.02,-0.001,-0.49292,0.00126,28.37452,-1.978,-0.0,0.20772,47.0,2132.45,3 x 18,1981.07,2295.4,2138.235,314.33000000000015
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4310.0,0.98,0.0,-0.50173,0.00129,28.37452,-1.96452,-0.03144,0.20605,41.0,2137.24,10 x 10,1987.15,2298.67,2142.91,311.52
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4315.0,5.98,0.001,-0.51054,0.00128,28.37452,-1.99586,-0.19182,0.20988,48.0,2142.12,6 x 16,1993.32,2302.04,2147.68,308.72
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4320.0,10.98,0.003,-0.51934,0.00124,28.37452,-2.07203,-0.35245,0.21921,58.0,2147.09,7 x 13,1999.58,2305.48,2152.5299999999997,305.9000000000001
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4325.0,15.98,0.004,-0.52813,0.00118,28.37452,-2.19301,-0.51323,0.23404,45.0,2152.14,9 x 12,2005.93,2309.02,2157.475,303.0899999999999
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4330.0,20.98,0.005,-0.53691,0.00111,28.37452,-2.35882,-0.67406,0.25437,45.0,2157.29,2 x 1,2012.36,2312.64,2162.5,300.28
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4335.0,25.98,0.006,-0.54566,0.00102,28.37452,-2.56944,-0.83485,0.2802,52.0,2162.52,6 x 15,2018.89,2316.36,2167.625,297.47
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4340.0,30.98,0.007,-0.55438,0.00094,28.37452,-2.82489,-0.99549,0.31152,57.0,2167.83,10 x 3,2025.5,2320.16,2172.83,294.65999999999985
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4345.0,35.98,0.008,-0.56307,0.00085,28.37452,-3.12516,-1.15589,0.34835,41.0,2173.23,8 x 18,2032.2,2324.06,2178.13,291.8599999999999
2023-10-03,SPX,4309.02,2023-10-03,Daily,0.42,4350.0,40.98,0.01,-0.57172,0.00077,28.37452,-3.47024,-1.31595,0.39068,40.0,2178.72,9 x 19,2038.98,2328.04,2183.51,289.05999999999995
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4200.0,-109.02,-0.025,-0.43215,6e-05,79.84614,-4.58811,-0.0,1.52425,33.0,1921.12,3 x 9,1766.56,2089.2,1927.8799999999999,322.6399999999999
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4210.0,-99.02,-0.023,-0.43831,7e-05,79.84614,-3.92567,-0.0,1.29541,32.0,1928.65,2 x 2,1774.49,2096.2,1935.3449999999998,321.7099999999998
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4220.0,-89.02,-0.021,-0.44449,9e-05,79.84614,-3.32694,-0.0,1.08856,34.0,1936.29,3 x 11,1782.53,2103.31,1942.92,320.78
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4230.0,-79.02,-0.018,-0.45068,0.0001,79.84614,-2.79192,-0.0,0.90372,38.0,1944.04,1 x 11,1790.69,2110.53,1950.6100000000001,319.84000000000015
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4240.0,-69.02,-0.016,-0.45689,0.00013,79.84614,-2.32061,-0.0,0.74088,37.0,1951.91,5 x 16,1798.97,2117.86,1958.415,318.8900000000001
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4250.0,-59.02,-0.014,-0.46311,0.00016,79.84614,-1.91301,-0.0,0.60004,41.0,1959.9,10 x 18,1807.37,2125.31,1966.34,317.94000000000005
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4260.0,-49.02,-0.011,-0.46934,0.0002,79.84614,-1.56912,-0.0,0.4812,39.0,1968.01,8 x 19,1815.89,2132.88,1974.3850000000002,316.99
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4270.0,-39.02,-0.009,-0.47559,0.00025,79.84614,-1.28894,-0.0,0.38436,32.0,1976.24,2 x 3,1824.53,2140.56,1982.545,316.03
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4280.0,-29.02,-0.007,-0.48184,0.0003,79.84614,-1.07247,-0.0,0.30952,38.0,1984.58,6 x 17,1833.3,2148.36,1990.83,315.0600000000002
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4290.0,-19.02,-0.004,-0.48809,0.00037,79.84614,-0.91971,-0.0,0.25668,34.0,1993.05,2 x 10,1842.18,2156.27,1999.225,314.0899999999999
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4300.0,-9.02,-0.002,-0.49435,0.00041,79.84614,-0.83066,-0.0,0.22584,38.0,2001.64,6 x 10,1851.19,2164.31,2007.75,313.1199999999999
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4310.0,0.98,0.0,-0.50061,0.00043,79.84614,-0.80532,-0.08763,0.217,34.0,2010.34,6 x 10,1860.32,2172.46,2016.3899999999999,312.1400000000001
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4320.0,10.98,0.003,-0.50688,0.00041,79.84614,-0.8437,-0.98276,0.23016,37.0,2019.17,8 x 2,1869.57,2180.74,2025.1549999999997,311.16999999999985
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4330.0,20.98,0.005,-0.51314,0.00037,79.84614,-0.94578,-1.88172,0.26532,36.0,2028.12,5 x 15,1878.94,2189.14,2034.04,310.1999999999998
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4340.0,30.98,0.007,-0.51939,0.00031,79.84614,-1.11157,-2.78423,0.32247,33.0,2037.19,7 x 16,1888.44,2197.65,2043.045,309.21000000000004
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4350.0,40.98,0.01,-0.52564,0.00025,79.84614,-1.34108,-3.69001,0.40163,35.0,2046.38,1 x 20,1898.06,2206.29,2052.175,308.23
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4360.0,50.98,0.012,-0.53188,0.00021,79.84614,-1.63429,-4.59876,0.50279,37.0,2055.69,7 x 8,1907.81,2215.05,2061.4300000000003,307.24000000000024
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4370.0,60.98,0.014,-0.53811,0.00017,79.84614,-1.99122,-5.5102,0.62595,39.0,2065.13,8 x 14,1917.67,2223.93,2070.8,306.25999999999976
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4380.0,70.98,0.016,-0.54433,0.00014,79.84614,-2.41185,-6.42405,0.77111,39.0,2074.69,8 x 15,1927.66,2232.93,2080.295,305.26999999999975
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4390.0,80.98,0.019,-0.55054,0.00011,79.84614,-2.89619,-7.34,0.93827,29.0,2084.36,10 x 11,1937.77,2242.05,2089.91,304.2800000000002
2023-10-06,SPX,4309.02,2023-10-06,Weekly,3.42,4400.0,90.98,0.021,-0.55673,0.0001,79.84614,-3.44425,-8.25778,1.12743,34.0,2094.16,2 x 16,1948.0,2251.29,2099.645,303.28999999999996
2023-10-21,SPX,4309.02,2023-10-21,Monthly,18.42,4100.0,-209.02,-0.049,-0.44375,1e-05,185.00505,-6.42875,-0.0,5.04495,7.0,1306.19,2 x 12,1175.33,1451.6,1313.465,276.27
2023-10-21,SPX,4309.02,2023-10-21,Monthly,18.42,4125.0,-184.02,-0.043,-0.45043,1e-05,185.00505,-5.07841,-0.0,3.96409,6.0,1319.94,2 x 11,1188.43,1466.01,1327.22,277.5799999999999
2023-10-21,SPX,4309.02,2023-10-21,Monthly,18.42,4150.0,-159.02,-0.037,-0.45713,1e-05,185.00505,-3.89993,-0.0,3.02074,6.0,1333.96,3 x 1,1201.78,1480.69,1341.2350000000001,278.9100000000001
2023-10-21,SPX,4309.02,2023-10-21,Monthly,18.42,4175.0,-134.02,-0.031,-0.46384,2e-05,185.00505,-2.89331,-0.0,2.21489,8.0,1348.25,10 x 7,1215.38,1495.64,1355.5100000000002,280.26
2023-10-21,SPX,4309.02,2023-10-21,Monthly,18.42,4200.0,-109.02,-0.025,-0.47057,3e-05,185.00505,-2.05854,-0.0,1.54654,7.0,1362.8,8 x 20,1229.25,1510.87,1370.06,281.6199999999999
2023-10-21,SPX,4309.02,2023-10-21,Monthly,18.42,4225.0,-84.02,-0.019,-0.47731,4e-05,185.00505,-1.39563,-0.0,1.01569,7.0,1377.63,5 x 4,1243.37,1526.38,1384.875,283.0100000000002
2023-10-21,SPX,4309.02,2023-10-21,Monthly,18.42,4250.0,-59.02,-0.014,-0.48405,7e-05,185.00505,-0.90456,-0.0,0.62233,8.0,1392.73,7 x 2,1257.77,1542.17,1399.97,284.4000000000001
2023-10-21,SPX,4309.02,2023-10-21,Monthly,18.42,4275.0,-34.02,-0.008,-0.49081,0.00011,185.00505,-0.58536,-0.0,0.36648,7.0,1408.1,8 x 4,1272.43,1558.24,1415.335,285.80999999999995
2023-10-21,SPX,4309.02,2023-10-21,Monthly,18.42,4300.0,-9.02,-0.002,-0.49756,0.00016,185.00505,-0.438,-0.0,0.24813,8.0,1423.76,2 x 18,1287.36,1574.6,1430.98,287.24
2023-10-21,SPX,4309.02,2023-10-21,Monthly,18.42,4325.0,15.98,0.004,-0.50432,0.00015,185.00505,-0.46251,-2.86246,0.26728,7.0,1439.69,3 x 5,1302.56,1591.25,1446.905,288.69000000000005
2023-10-21,SPX,4309.02,2023-10-21,Monthly,18.42,4350.0,40.98,0.01,-0.51107,0.0001,185.00505,-0.65886,-7.38165,0.42393,8.0,1455.91,3 x 18,1318.04,1608.19,1463.115,290.1500000000001
2023-10-21,SPX,4309.02,2023-10-21,Monthly,18.42,4375.0,65.98,0.015,-0.51782,6e-05,185.00505,-1.02707,-11.9499,0.71807,8.0,1472.41,3 x 17,1333.79,1625.42,1479.605,291.6300000000001
2023-10-21,SPX,4309.02,2023-10-21,Monthly,18.42,4400.0,90.98,0.021,-0.52457,4e-05,185.00505,-1.56714,-16.56548,1.14972,6.0,1489.19,6 x 18,1349.82,1642.95,1496.385,293.1300000000001
2023-10-21,SPX,4309.02,2023-10-21,Monthly,18.42,4425.0,115.98,0.027,-0.5313,3e-05,185.00505,-2.27906,-21.22666,1.71887,7.0,1506.26,10 x 11,1366.13,1660.77,1513.45,294.6399999999999
2023-10-21,SPX,4309.02,2023-10-21,Monthly,18.42,4450.0,140.98,0.033,-0.53803,2e-05,185.00505,-3.16283,-25.93169,2.42552,6.0,1523.62,5 x 8,1382.72,1678.88,1530.8000000000002,296.1600000000001
2023-10-21,SPX,4309.02,2023-10-21,Monthly,18.42,4475.0,165.98,0.039,-0.54474,1e-05,185.00505,-4.21846,-30.67877,3.26966,6.0,1541.26,3 x 15,1399.58,1697.29,1548.435,297.71000000000004
2023-10-21,SPX,4309.02,2023-10-21,Monthly,18.42,4500.0,190.98,0.044,-0.55143,1e-05,185.00505,-5.44594,-35.46608,4.25131,6.0,1559.2,6 x 19,1416.73,1715.99,1566.3600000000001,299.26
2023-10-03,SPX,4322.42,2023-10-03,Daily,0.42,4250.0,-72.42,-0.017,-0.37536,0.00029,28.43997,-6.68899,-0.0,0.78285,57.0,2082.12,9 x 3,1913.41,2265.69,2089.55,352.28
2023-10-03,SPX,4322.42,2023-10-03,Daily,0.42,4255.0,-67.42,-0.016,-0.38364,0.00033,28.43997,-6.0599,-0.0,0.70594,52.0,2085.77,10 x 3,1918.23,2267.94,2093.085,349.71000000000004
2023-10-03,SPX,4322.42,2023-10-03,Daily,0.42,4260.0,-62.42,-0.014,-0.39199,0.00037,28.43997,-5.47581,-0.0,0.63453,39.0,2089.5,2 x 12,1923.13,2270.25,2096.69,347.1199999999999
2023-10-03,SPX,4322.42,2023-10-03,Daily,0.42,4265.0,-57.42,-0.013,-0.4004,0.00042,28.43997,-4.93671,-0.0,0.56862,57.0,2093.3,5 x 19,1928.13,2272.62,2100.375,344.4899999999998
2023-10-03,SPX,4322.42,2023-10-03,Daily,0.42,4270.0,-52.42,-0.012,-0.40887,0.00048,28.43997,-4.44261,-0.0,0.5082,39.0,2097.19,8 x 7,1933.22,2275.07,2104.145,341.85000000000014
2023-10-03,SPX,4322.42,2023-10-03,Daily,0.42,4275.0,-47.42,-0.011,-0.4174,0.00054,28.43997,-3.99351,-0.0,0.45329,49.0,2101.16,5 x 19,1938.4,2277.58,2107.99,339.17999999999984
2023-10-03,SPX,4322.42,2023-10-03,Daily,0.42,4280.0,-42.42,-0.01,-0.42597,0.00061,28.43997,-3.5894,-0.0,0.40388,42.0,2105.2,3 x 11,1943.67,2280.16,2111.915,336.4899999999998
2023-10-03,SPX,4322.42,2023-10-03,Daily,0.42,4285.0,-37.42,-0.009,-0.43459,0.00069,28.43997,-3.23029,-0.0,0.35997,58.0,2109.34,8 x 6,1949.04,2282.82,2115.9300000000003,333.7800000000002
2023-10-03,SPX,4322.42,2023-10-03,Daily,0.42,4290.0,-32.42,-0.008,-0.44325,0.00078,28.43997,-2.91617,-0.0,0.32155,51.0,2113.55,3 x 8,1954.5,2285.55,2120.025,331.0500000000002
2023-10-03,SPX,4322.42,2023-10-03,Daily,0.42,4295.0,-27.42,-0.006,-0.45194,0.00088,28.43997,-2.64705,-0.0,0.28864,55.0,2117.85,3 x 8,1960.05,2288.36,2124.205,328.3100000000002
2023-10-03,SPX,4322.42,2023-10-03,Daily,0.42,4300.0,-22.42,-0.005,-0.46066,0.00097,28.43997,-2.42293,-0.0,0.26123,52.0,2122.24,9 x 20,1965.69,2291.25,2128.4700000000003,325.55999999999995
2023-10-03,SPX,4322.42,2023-10-03,Daily,0.42,4305.0,-17.42,-0.004,-0.46941,0.00107,28.43997,-2.2438,-0.0,0.23932,44.0,2126.71,3 x 12,1971.43,2294.22,2132.825,322.78999999999974
2023-10-03,SPX,4322.42,2023-10-03,Daily,0.42,4310.0,-12.42,-0.003,-0.47818,0.00116,28.43997,-2.10966,-0.0,0.22291,42.0,2131.27,8 x 12,1977.27,2297.27,2137.27,320.0
2023-10-03,SPX,4322.42,2023-10-03,Daily,0.42,4315.0,-7.42,-0.002,-0.48696,0.00123,28.43997,-2.02053,-0.0,0.21199,55.0,2135.91,1 x 20,1983.19,2300.4,2141.795,317.21000000000004
2023-10-03,SPX,4322.42,2023-10-03,Daily,0.42,4320.0,-2.42,-0.001,-0.49575,0.00127,28.43997,-1.97638,-0.0,0.20658,41.0,2140.65,6 x 6,1989.21,2303.61,2146.41,314.4000000000001
2023-10-03,SPX,4322.42,2023-10-03,Daily,0.42,4325.0,2.58,0.001,-0.50454,0.00128,28.43997,-1.97724,-0.08261,0.20667,54.0,2145.47,4 x 17,1995.32,2306.92,2151.12,311.60000000000014
2023-10-03,SPX,4322.42,2023-10-03,Daily,0.42,4330.0,7.58,0.002,-0.51332,0.00127,28.43997,-2.02309,-0.24294,0.21226,50.0,2150.37,7 x 1,2001.52,2310.3,2155.91,308.7800000000002
2023-10-03,SPX,4322.42,2023-10-03,Daily,0.42,4335.0,12.58,0.003,-0.5221,0.00122,28.43997,-2.11393,-0.40349,0.22334,55.0,2155.37,8 x 15,2007.81,2313.78,2160.795,305.97000000000025
