,symbol,underlying_last,expire_date,expiry_type,dte,strike,strike_distance,strike_distance_pct,c_delta,c_gamma,c_vega,c_theta,c_rho,c_iv,c_volume,c_last,c_size,c_bid,c_ask,c_mid,c_spread
2023-10-06,SPX,4305.2,2023-10-06,Weekly,3.38,4320.0,14.8,0.003,0.49067,0.0004,79.30604,-0.76422,0.0,0.2387,79.0,2151.4,2 x 2,1989.14,2326.89,2158.015,337.7499999999998
2023-10-06,SPX,4305.2,2023-10-06,Weekly,3.38,4330.0,24.8,0.006,0.48437,0.00035,79.30604,-0.89102,0.0,0.27831,82.0,2150.73,3 x 9,1987.37,2327.53,2157.45,340.1600000000003
2023-10-06,SPX,4305.2,2023-10-06,Weekly,3.38,4340.0,34.8,0.008,0.47807,0.00029,79.30604,-1.08185,0.0,0.33792,65.0,2150.2,8 x 5,1985.72,2328.3,2157.01,342.58000000000015
2023-10-06,SPX,4305.2,2023-10-06,Weekly,3.38,4350.0,44.8,0.01,0.47178,0.00023,79.30604,-1.33671,0.0,0.41752,62.0,2149.78,4 x 18,1984.18,2329.2,2156.69,345.01999999999975
2023-10-06,SPX,4305.2,2023-10-06,Weekly,3.38,4360.0,54.8,0.013,0.4655,0.00019,79.30604,-1.65561,0.0,0.51713,84.0,2149.49,8 x 8,1982.76,2330.23,2156.495,347.47
2023-10-06,SPX,4305.2,2023-10-06,Weekly,3.38,4370.0,64.8,0.015,0.45923,0.00016,79.30604,-2.03853,0.0,0.63674,71.0,2149.31,5 x 12,1981.45,2331.39,2156.42,349.9399999999998
2023-10-06,SPX,4305.2,2023-10-06,Weekly,3.38,4380.0,74.8,0.017,0.45298,0.00013,79.30604,-2.48548,0.0,0.77634,64.0,2149.26,2 x 20,1980.27,2332.68,2156.475,352.40999999999985
2023-10-06,SPX,4305.2,2023-10-06,Weekly,3.38,4390.0,84.8,0.02,0.44674,0.00011,79.30604,-2.99647,0.0,0.93595,88.0,2149.34,2 x 11,1979.19,2334.1,2156.645,354.90999999999985
2023-10-06,SPX,4305.2,2023-10-06,Weekly,3.38,4400.0,94.8,0.022,0.44051,9e-05,79.30604,-3.57148,0.0,1.11556,65.0,2149.53,9 x 19,1978.24,2335.65,2156.945,357.4100000000001
2023-10-21,SPX,4305.2,2023-10-21,Monthly,18.38,4100.0,-205.2,-0.048,0.55534,1e-05,184.63891,-6.11888,34.70602,4.44971,16.0,2202.05,7 x 15,2001.68,2422.49,2212.085,420.8099999999997
2023-10-21,SPX,4305.2,2023-10-21,Monthly,18.38,4125.0,-180.2,-0.042,0.54864,1e-05,184.63891,-4.79397,30.69223,3.48623,12.0,2195.06,3 x 5,1994.1,2416.26,2205.1800000000003,422.1600000000003
2023-10-21,SPX,4305.2,2023-10-21,Monthly,18.38,4150.0,-155.2,-0.036,0.54193,1e-05,184.63891,-3.64096,26.61601,2.64774,15.0,2188.33,3 x 8,1986.77,2410.32,2198.545,423.5500000000002
2023-10-21,SPX,4305.2,2023-10-21,Monthly,18.38,4175.0,-130.2,-0.03,0.5352,2e-05,184.63891,-2.65984,22.47869,1.93426,13.0,2181.86,5 x 13,1979.69,2404.67,2192.1800000000003,424.98
2023-10-21,SPX,4305.2,2023-10-21,Monthly,18.38,4200.0,-105.2,-0.024,0.52846,3e-05,184.63891,-1.8506,18.28165,1.34578,13.0,2175.66,6 x 11,1972.86,2399.31,2186.085,426.45000000000005
2023-10-21,SPX,4305.2,2023-10-21,Monthly,18.38,4225.0,-80.2,-0.019,0.5217,4e-05,184.63891,-1.21326,14.02633,0.88229,13.0,2169.74,5 x 11,1966.29,2394.24,2180.265,427.9499999999998
2023-10-21,SPX,4305.2,2023-10-21,Monthly,18.38,4250.0,-55.2,-0.013,0.51494,7e-05,184.63891,-0.7478,9.71419,0.54381,15.0,2164.09,3 x 1,1959.97,2389.47,2174.72,429.4999999999998
2023-10-21,SPX,4305.2,2023-10-21,Monthly,18.38,4275.0,-30.2,-0.007,0.50818,0.00012,184.63891,-0.45424,5.34677,0.33032,14.0,2158.72,2 x 15,1953.9,2384.99,2169.4449999999997,431.0899999999997
2023-10-21,SPX,4305.2,2023-10-21,Monthly,18.38,4300.0,-5.2,-0.001,0.50141,0.00017,184.63891,-0.33256,0.92563,0.24184,18.0,2153.62,3 x 9,1948.1,2380.83,2164.465,432.73
2023-10-21,SPX,4305.2,2023-10-21,Monthly,18.38,4325.0,19.8,0.005,0.49464,0.00015,184.63891,-0.38277,0.0,0.27836,14.0,2148.81,1 x 18,1942.56,2376.96,2159.76,434.4000000000001
2023-10-21,SPX,4305.2,2023-10-21,Monthly,18.38,4350.0,44.8,0.01,0.48787,9e-05,184.63891,-0.60488,0.0,0.43987,14.0,2144.28,9 x 16,1937.28,2373.4,2155.34,436.1200000000001
2023-10-21,SPX,4305.2,2023-10-21,Monthly,18.38,4375.0,69.8,0.016,0.48111,6e-05,184.63891,-0.99887,0.0,0.72639,16.0,2140.04,6 x 8,1932.26,2370.15,2151.205,437.8900000000001
2023-10-21,SPX,4305.2,2023-10-21,Monthly,18.38,4400.0,94.8,0.022,0.47435,4e-05,184.63891,-1.56475,0.0,1.1379,16.0,2136.08,3 x 17,1927.51,2367.21,2147.36,439.70000000000005
2023-10-21,SPX,4305.2,2023-10-21,Monthly,18.38,4425.0,119.8,0.028,0.4676,3e-05,184.63891,-2.30253,0.0,1.67442,15.0,2132.41,8 x 10,1923.03,2364.58,2143.805,441.54999999999995
2023-10-21,SPX,4305.2,2023-10-21,Monthly,18.38,4450.0,144.8,0.034,0.46087,2e-05,184.63891,-3.21219,0.0,2.33594,16.0,2129.02,5 x 19,1918.81,2362.26,2140.535,443.4500000000003
2023-10-21,SPX,4305.2,2023-10-21,Monthly,18.38,4475.0,169.8,0.039,0.45415,1e-05,184.63891,-4.29374,0.0,3.12245,13.0,2125.93,6 x 8,1914.86,2360.26,2137.56,445.4000000000003
2023-10-21,SPX,4305.2,2023-10-21,Monthly,18.38,4500.0,194.8,0.045,0.44744,1e-05,184.63891,-5.54718,0.0,4.03397,13.0,2123.12,7 x 12,1911.18,2358.56,2134.87,447.3799999999999
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4250.0,-69.93,-0.016,0.62638,0.00032,27.06909,-6.56087,2.0473,0.69471,94.0,2170.86,2 x 3,2042.2,2307.62,2174.91,265.41999999999985
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4255.0,-64.93,-0.015,0.61769,0.00036,27.06909,-5.92403,1.90884,0.62728,100.0,2169.52,3 x 4,2039.28,2308.09,2173.685,268.8100000000002
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4260.0,-59.93,-0.014,0.60893,0.00041,27.06909,-5.33441,1.76882,0.56484,91.0,2168.27,4 x 12,2036.42,2308.65,2172.535,272.23
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4265.0,-54.93,-0.013,0.6001,0.00047,27.06909,-4.79201,1.62731,0.50741,92.0,2167.1,2 x 6,2033.63,2309.32,2171.4750000000004,275.69000000000005
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4270.0,-49.93,-0.012,0.5912,0.00053,27.06909,-4.29683,1.48441,0.45498,116.0,2166.01,8 x 15,2030.92,2310.09,2170.505,279.1700000000001
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4275.0,-44.93,-0.01,0.58224,0.0006,27.06909,-3.84887,1.34018,0.40755,98.0,2165.0,8 x 15,2028.27,2310.96,2169.615,282.69000000000005
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4280.0,-39.93,-0.009,0.57323,0.00068,27.06909,-3.44813,1.19472,0.36511,109.0,2164.09,10 x 2,2025.7,2311.93,2168.815,286.2299999999998
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4285.0,-34.93,-0.008,0.56417,0.00077,27.06909,-3.09461,1.04812,0.32768,123.0,2163.26,1 x 12,2023.21,2313.0,2168.105,289.78999999999996
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4290.0,-29.93,-0.007,0.55507,0.00087,27.06909,-2.78831,0.90047,0.29525,120.0,2162.52,2 x 20,2020.8,2314.18,2167.49,293.3799999999999
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4295.0,-24.93,-0.006,0.54592,0.00097,27.06909,-2.52923,0.75186,0.26781,117.0,2161.86,9 x 6,2018.46,2315.46,2166.96,297.0
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4300.0,-19.93,-0.005,0.53675,0.00107,27.06909,-2.31737,0.6024,0.24538,106.0,2161.3,6 x 2,2016.21,2316.84,2166.525,300.6300000000001
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4305.0,-14.93,-0.003,0.52756,0.00117,27.06909,-2.15273,0.45217,0.22795,113.0,2160.83,1 x 6,2014.04,2318.32,2166.1800000000003,304.2800000000002
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4310.0,-9.93,-0.002,0.51834,0.00125,27.06909,-2.03532,0.30129,0.21551,98.0,2160.45,9 x 14,2011.96,2319.9,2165.9300000000003,307.94000000000005
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4315.0,-4.93,-0.001,0.50911,0.00132,27.06909,-1.96512,0.14986,0.20808,104.0,2160.16,6 x 19,2009.96,2321.58,2165.77,311.6199999999999
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4320.0,0.07,0.0,0.49988,0.00135,27.06909,-1.94214,0.0,0.20565,108.0,2159.96,4 x 13,2008.05,2323.37,2165.71,315.31999999999994
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4325.0,5.07,0.001,0.49064,0.00135,27.06909,-1.96638,0.0,0.20821,100.0,2159.86,8 x 12,2006.23,2325.25,2165.74,319.02
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4330.0,10.07,0.002,0.48141,0.00132,27.06909,-2.03784,0.0,0.21578,98.0,2159.85,5 x 1,2004.5,2327.23,2165.865,322.73
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4335.0,15.07,0.003,0.4722,0.00126,27.06909,-2.15653,0.0,0.22835,120.0,2159.93,10 x 10,2002.86,2329.3,2166.08,326.4400000000003
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4340.0,20.07,0.005,0.463,0.00118,27.06909,-2.32243,0.0,0.24591,85.0,2160.1,4 x 5,2001.32,2331.47,2166.395,330.14999999999986
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4345.0,25.07,0.006,0.45383,0.00109,27.06909,-2.53555,0.0,0.26848,94.0,2160.36,2 x 18,1999.86,2333.74,2166.7999999999997,333.8799999999999
2023-10-03,SPX,4319.93,2023-10-03,Daily,0.38,4350.0,30.07,0.007,0.44469,0.001,27.06909,-2.79589,0.0,0.29605,88.0,2160.71,5 x 1,1998.5,2336.09,2167.295,337.59000000000015
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4200.0,-119.93,-0.028,0.5748,5e-05,79.56936,-5.3178,10.2732,1.65518,73.0,2179.39,4 x 17,2030.82,2338.83,2184.825,308.01
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4210.0,-109.93,-0.025,0.56864,6e-05,79.56936,-4.57928,9.45037,1.42532,64.0,2177.12,8 x 20,2027.55,2337.74,2182.645,310.1899999999998
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4220.0,-99.93,-0.023,0.56247,7e-05,79.56936,-3.90502,8.62057,1.21545,60.0,2174.98,4 x 3,2024.38,2336.78,2180.58,312.4000000000001
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4230.0,-89.93,-0.021,0.55627,8e-05,79.56936,-3.29501,7.78404,1.02559,73.0,2172.94,6 x 17,2021.32,2335.94,2178.63,314.6200000000001
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4240.0,-79.93,-0.019,0.55006,0.0001,79.56936,-2.74927,6.94103,0.85572,68.0,2171.03,9 x 4,2018.37,2335.23,2176.8,316.8600000000001
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4250.0,-69.93,-0.016,0.54383,0.00013,79.56936,-2.26777,6.09179,0.70585,89.0,2169.23,3 x 14,2015.53,2334.64,2175.085,319.1099999999999
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4260.0,-59.93,-0.014,0.53759,0.00016,79.56936,-1.85054,5.23655,0.57599,67.0,2167.55,4 x 4,2012.8,2334.18,2173.49,321.3799999999999
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4270.0,-49.93,-0.012,0.53134,0.00019,79.56936,-1.49756,4.37558,0.46612,66.0,2165.98,6 x 7,2010.18,2333.85,2172.015,323.66999999999985
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4280.0,-39.93,-0.009,0.52507,0.00024,79.56936,-1.20884,3.50915,0.37625,63.0,2164.54,1 x 10,2007.68,2333.65,2170.665,325.97
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4290.0,-29.93,-0.007,0.5188,0.0003,79.56936,-0.98437,2.63751,0.30639,75.0,2163.21,10 x 6,2005.28,2333.58,2169.43,328.29999999999995
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4300.0,-19.93,-0.005,0.51252,0.00036,79.56936,-0.82416,1.76093,0.25652,71.0,2162.01,2 x 7,2003.0,2333.64,2168.3199999999997,330.6399999999999
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4310.0,-9.93,-0.002,0.50624,0.00041,79.56936,-0.7282,0.87969,0.22666,68.0,2160.92,4 x 5,2000.83,2333.83,2167.33,333.0
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4320.0,0.07,0.0,0.49996,0.00043,79.56936,-0.69651,0.0,0.21679,70.0,2159.96,10 x 19,1998.78,2334.14,2166.46,335.3599999999999
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4330.0,10.07,0.002,0.49367,0.00042,79.56936,-0.72906,0.0,0.22692,68.0,2159.12,3 x 16,1996.84,2334.59,2165.715,337.7500000000002
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4340.0,20.07,0.005,0.48739,0.00037,79.56936,-0.82588,0.0,0.25706,62.0,2158.4,1 x 9,1995.01,2335.17,2165.09,340.1600000000001
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4350.0,30.07,0.007,0.48112,0.00031,79.56936,-0.98695,0.0,0.30719,63.0,2157.8,8 x 1,1993.3,2335.88,2164.59,342.58000000000015
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4360.0,40.07,0.009,0.47484,0.00026,79.56936,-1.21227,0.0,0.37733,86.0,2157.33,1 x 6,1991.71,2336.72,2164.215,345.00999999999976
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4370.0,50.07,0.012,0.46858,0.00021,79.56936,-1.50186,0.0,0.46746,89.0,2156.97,8 x 19,1990.23,2337.68,2163.955,347.4499999999998
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4380.0,60.07,0.014,0.46233,0.00017,79.56936,-1.8557,0.0,0.57759,70.0,2156.74,4 x 8,1988.87,2338.78,2163.825,349.9100000000003
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4390.0,70.07,0.016,0.45608,0.00014,79.56936,-2.27379,0.0,0.70773,63.0,2156.63,5 x 8,1987.62,2340.01,2163.815,352.3900000000003
2023-10-06,SPX,4319.93,2023-10-06,Weekly,3.38,4400.0,80.07,0.019,0.44986,0.00012,79.56936,-2.75614,0.0,0.85786,62.0,2156.64,4 x 9,1986.5,2341.36,2163.9300000000003,354.8600000000001
2023-10-21,SPX,4319.93,2023-10-21,Monthly,18.38,4100.0,-219.93,-0.051,0.55908,1e-05,185.26742,-7.00439,37.04973,5.0762,13.0,2213.63,6 x 11,2012.89,2434.4,2223.645,421.51
2023-10-21,SPX,4319.93,2023-10-21,Monthly,18.38,4125.0,-194.93,-0.045,0.55242,1e-05,185.26742,-5.57326,33.07159,4.03903,16.0,2206.49,6 x 1,2005.18,2428.01,2216.5950000000003,422.83000000000015
2023-10-21,SPX,4319.93,2023-10-21,Monthly,18.38,4150.0,-169.93,-0.039,0.54573,1e-05,185.26742,-4.31461,29.0305,3.12687,12.0,2199.61,2 x 13,1997.71,2421.91,2209.81,424.1999999999998
2023-10-21,SPX,4319.93,2023-10-21,Monthly,18.38,4175.0,-144.93,-0.034,0.53903,2e-05,185.26742,-3.22844,24.92777,2.3397,12.0,2192.99,3 x 20,1990.49,2416.09,2203.29,425.60000000000014
2023-10-21,SPX,4319.93,2023-10-21,Monthly,18.38,4200.0,-119.93,-0.028,0.53232,2e-05,185.26742,-2.31475,20.76473,1.67753,13.0,2186.64,2 x 3,1983.52,2410.56,2197.04,427.03999999999996
2023-10-21,SPX,4319.93,2023-10-21,Monthly,18.38,4225.0,-94.93,-0.022,0.5256,3e-05,185.26742,-1.57354,16.54278,1.14037,13.0,2180.56,3 x 1,1976.79,2405.32,2191.0550000000003,428.5300000000002
2023-10-21,SPX,4319.93,2023-10-21,Monthly,18.38,4250.0,-69.93,-0.016,0.51886,5e-05,185.26742,-1.00481,12.26336,0.7282,18.0,2174.75,9 x 7,1970.32,2400.38,2185.35,430.0600000000002
2023-10-21,SPX,4319.93,2023-10-21,Monthly,18.38,4275.0,-44.93,-0.01,0.51212,9e-05,185.26742,-0.60857,7.92796,0.44104,20.0,2169.21,3 x 12,1964.11,2395.74,2179.9249999999997,431.6299999999999
2023-10-21,SPX,4319.93,2023-10-21,Monthly,18.38,4300.0,-19.93,-0.005,0.50538,0.00014,185.26742,-0.3848,3.5381,0.27887,19.0,2163.96,9 x 5,1958.16,2391.39,2174.775,433.2299999999998
2023-10-21,SPX,4319.93,2023-10-21,Monthly,18.38,4325.0,5.07,0.001,0.49863,0.00017,185.26742,-0.33352,0.0,0.24171,13.0,2158.98,1 x 5,1952.46,2387.35,2169.9049999999997,434.8899999999999
2023-10-21,SPX,4319.93,2023-10-21,Monthly,18.38,4350.0,30.07,0.007,0.49189,0.00012,185.26742,-0.45472,0.0,0.32954,15.0,2154.28,7 x 1,1947.02,2383.61,2165.315,436.59000000000015
2023-10-21,SPX,4319.93,2023-10-21,Monthly,18.38,4375.0,55.07,0.013,0.48514,8e-05,185.26742,-0.7484,0.0,0.54238,19.0,2149.87,7 x 7,1941.85,2380.17,2161.01,438.32000000000016
2023-10-21,SPX,4319.93,2023-10-21,Monthly,18.38,4400.0,80.07,0.019,0.4784,5e-05,185.26742,-1.21456,0.0,0.88021,17.0,2145.74,3 x 7,1936.94,2377.05,2156.995,440.1100000000001
2023-10-21,SPX,4319.93,2023-10-21,Monthly,18.38,4425.0,105.07,0.024,0.47167,3e-05,185.26742,-1.8532,0.0,1.34304,13.0,2141.9,7 x 6,1932.3,2374.23,2153.265,441.93000000000006
2023-10-21,SPX,4319.93,2023-10-21,Monthly,18.38,4450.0,130.07,0.03,0.46496,2e-05,185.26742,-2.66433,0.0,1.93088,18.0,2138.34,8 x 14,1927.92,2371.72,2149.8199999999997,443.7999999999997
2023-10-21,SPX,4319.93,2023-10-21,Monthly,18.38,4475.0,155.07,0.036,0.45825,2e-05,185.26742,-3.64793,0.0,2.64371,18.0,2135.07,9 x 8,1923.81,2369.52,2146.665,445.71000000000004
2023-10-21,SPX,4319.93,2023-10-21,Monthly,18.38,4500.0,180.07,0.042,0.45156,1e-05,185.26742,-4.80402,0.0,3.48155,12.0,2132.08,2 x 14,1919.96,2367.64,2143.8,447.67999999999984
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4250.0,-58.67,-0.014,0.60707,0.00043,26.97463,-5.18397,1.73137,0.54986,116.0,2162.35,2 x 1,2030.51,2302.75,2166.63,272.24
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4255.0,-53.67,-0.012,0.59819,0.00048,26.97463,-4.65441,1.58969,0.49369,108.0,2161.2,10 x 16,2027.74,2303.44,2165.59,275.70000000000005
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4260.0,-48.67,-0.011,0.58925,0.00055,26.97463,-4.17199,1.44661,0.44252,101.0,2160.13,8 x 13,2025.03,2304.23,2164.63,279.20000000000005
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4265.0,-43.67,-0.01,0.58025,0.00062,26.97463,-3.73671,1.30224,0.39635,108.0,2159.14,6 x 12,2022.41,2305.13,2163.77,282.72
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4270.0,-38.67,-0.009,0.57119,0.0007,26.97463,-3.34856,1.15665,0.35518,88.0,2158.25,1 x 4,2019.85,2306.12,2162.9849999999997,286.27
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4275.0,-33.67,-0.008,0.56209,0.00079,26.97463,-3.00756,1.00993,0.31901,106.0,2157.44,4 x 18,2017.38,2307.22,2162.3,289.8399999999997
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4280.0,-28.67,-0.007,0.55294,0.00089,26.97463,-2.71369,0.86219,0.28784,95.0,2156.72,4 x 16,2014.98,2308.43,2161.705,293.4499999999998
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4285.0,-23.67,-0.005,0.54376,0.001,26.97463,-2.46696,0.71351,0.26167,96.0,2156.09,5 x 14,2012.66,2309.73,2161.195,297.06999999999994
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4290.0,-18.67,-0.004,0.53455,0.0011,26.97463,-2.26737,0.56399,0.2405,95.0,2155.55,8 x 17,2010.43,2311.14,2160.785,300.7099999999998
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4295.0,-13.67,-0.003,0.52532,0.0012,26.97463,-2.11492,0.41374,0.22433,122.0,2155.1,7 x 12,2008.28,2312.64,2160.46,304.3599999999999
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4300.0,-8.67,-0.002,0.51607,0.00128,26.97463,-2.00961,0.26285,0.21316,109.0,2154.74,10 x 5,2006.22,2314.25,2160.235,308.03
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4305.0,-3.67,-0.001,0.5068,0.00133,26.97463,-1.95144,0.11143,0.20699,121.0,2154.47,9 x 15,2004.24,2315.96,2160.1,311.72
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4310.0,1.33,0.0,0.49754,0.00136,26.97463,-1.94041,0.0,0.20582,101.0,2154.3,10 x 16,2002.35,2317.77,2160.06,315.4200000000001
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4315.0,6.33,0.001,0.48827,0.00135,26.97463,-1.97651,0.0,0.20965,84.0,2154.22,5 x 20,2000.55,2319.68,2160.115,319.1299999999999
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4320.0,11.33,0.003,0.47901,0.00131,26.97463,-2.05975,0.0,0.21848,117.0,2154.23,6 x 6,1998.85,2321.69,2160.27,322.84000000000015
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4325.0,16.33,0.004,0.46977,0.00124,26.97463,-2.19014,0.0,0.23231,105.0,2154.33,6 x 6,1997.23,2323.79,2160.51,326.55999999999995
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4330.0,21.33,0.005,0.46055,0.00116,26.97463,-2.36766,0.0,0.25114,99.0,2154.53,7 x 7,1995.7,2325.99,2160.845,330.28999999999974
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4335.0,26.33,0.006,0.45135,0.00107,26.97463,-2.59232,0.0,0.27497,120.0,2154.81,10 x 3,1994.27,2328.28,2161.275,334.0100000000002
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4340.0,31.33,0.007,0.44219,0.00098,26.97463,-2.86412,0.0,0.3038,118.0,2155.19,6 x 6,1992.93,2330.66,2161.795,337.7299999999998
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4345.0,36.33,0.008,0.43306,0.00089,26.97463,-3.18305,0.0,0.33763,100.0,2155.66,8 x 9,1991.68,2333.13,2162.405,341.45000000000005
2023-10-03,SPX,4308.67,2023-10-03,Daily,0.38,4350.0,41.33,0.01,0.42399,0.00081,26.97463,-3.54913,0.0,0.37646,103.0,2156.22,1 x 10,1990.53,2335.7,2163.115,345.16999999999985
2023-10-06,SPX,4308.67,2023-10-06,Weekly,3.38,4200.0,-108.67,-0.025,0.56805,6e-05,79.35378,-4.47934,9.34412,1.39771,66.0,2171.23,3 x 18,2021.95,2331.54,2176.745,309.5899999999999
2023-10-06,SPX,4308.67,2023-10-06,Weekly,3.38,4210.0,-98.67,-0.023,0.56185,7e-05,79.35378,-3.81486,8.51373,1.19037,77.0,2169.1,5 x 16,2018.8,2330.59,2174.695,311.7900000000002
2023-10-06,SPX,4308.67,2023-10-06,Weekly,3.38,4220.0,-88.67,-0.021,0.55564,9e-05,79.35378,-3.21448,7.67662,1.00303,85.0,2167.08,4 x 11,2015.75,2329.76,2172.755,314.0100000000002
2023-10-06,SPX,4308.67,2023-10-06,Weekly,3.38,4230.0,-78.67,-0.018,0.54941,0.00011,79.35378,-2.67819,6.83303,0.83569,67.0,2165.17,5 x 9,2012.81,2329.07,2170.94,316.2600000000002
2023-10-06,SPX,4308.67,2023-10-06,Weekly,3.38,4240.0,-68.67,-0.016,0.54316,0.00013,79.35378,-2.206,5.98321,0.68835,88.0,2163.38,4 x 7,2009.98,2328.5,2169.24,318.52
2023-10-06,SPX,4308.67,2023-10-06,Weekly,3.38,4250.0,-58.67,-0.014,0.5369,0.00016,79.35378,-1.7979,5.12742,0.56101,79.0,2161.72,7 x 1,2007.26,2328.05,2167.655,320.7900000000002
2023-10-06,SPX,4308.67,2023-10-06,Weekly,3.38,4260.0,-48.67,-0.011,0.53063,0.0002,79.35378,-1.4539,4.26591,0.45367,63.0,2160.16,9 x 16,2004.66,2327.74,2166.2,323.0799999999997
2023-10-06,SPX,4308.67,2023-10-06,Weekly,3.38,4270.0,-38.67,-0.009,0.52435,0.00025,79.35378,-1.17399,3.39894,0.36633,85.0,2158.73,2 x 16,2002.16,2327.55,2164.855,325.3900000000001
2023-10-06,SPX,4308.67,2023-10-06,Weekly,3.38,4280.0,-28.67,-0.007,0.51806,0.00031,79.35378,-0.95818,2.52679,0.29899,71.0,2157.42,9 x 12,1999.78,2327.49,2163.6349999999998,327.7099999999998
2023-10-06,SPX,4308.67,2023-10-06,Weekly,3.38,4290.0,-18.67,-0.004,0.51176,0.00037,79.35378,-0.80647,1.64972,0.25165,68.0,2156.23,4 x 9,1997.51,2327.57,2162.54,330.0600000000002
2023-10-06,SPX,4308.67,2023-10-06,Weekly,3.38,4300.0,-8.67,-0.002,0.50546,0.00042,79.35378,-0.71885,0.76802,0.22431,63.0,2155.16,4 x 11,1995.36,2327.77,2161.565,332.4100000000001
2023-10-06,SPX,4308.67,2023-10-06,Weekly,3.38,4310.0,1.33,0.0,0.49916,0.00044,79.35378,-0.69532,0.0,0.21696,83.0,2154.22,7 x 17,1993.32,2328.11,2160.715,334.7900000000002
2023-10-06,SPX,4308.67,2023-10-06,Weekly,3.38,4320.0,11.33,0.003,0.49286,0.00042,79.35378,-0.73589,0.0,0.22962,76.0,2153.39,9 x 13,1991.39,2328.57,2159.98,337.18000000000006
2023-10-06,SPX,4308.67,2023-10-06,Weekly,3.38,4330.0,21.33,0.005,0.48656,0.00037,79.35378,-0.84056,0.0,0.26228,62.0,2152.69,2 x 4,1989.58,2329.16,2159.37,339.5799999999999
2023-10-06,SPX,4308.67,2023-10-06,Weekly,3.38,4340.0,31.33,0.007,0.48027,0.00031,79.35378,-1.00932,0.0,0.31494,87.0,2152.11,8 x 4,1987.89,2329.89,2158.89,341.9999999999998
